tgl_hari_krj,musim_hari,hari_kerja,jml_musim_hari,tgl_hari_jam,musim_jam,jam,jml_musim_jam
,,,,2011-11-27,Winter,0.0,177.0
,,,,2011-11-28,Winter,0.0,177.0
,,,,2011-11-29,Winter,0.0,177.0
,,,,2011-11-30,Winter,0.0,177.0
,,,,2011-12-01,Winter,0.0,177.0
,,,,2011-12-02,Winter,0.0,177.0
,,,,2011-12-03,Winter,0.0,177.0
,,,,2011-12-04,Winter,0.0,177.0
,,,,2011-12-05,Winter,0.0,177.0
,,,,2011-12-06,Winter,0.0,177.0
,,,,2011-12-07,Winter,0.0,177.0
,,,,2011-12-08,Winter,0.0,177.0
,,,,2011-12-09,Winter,0.0,177.0
,,,,2011-12-10,Winter,0.0,177.0
,,,,2011-12-11,Winter,0.0,177.0
,,,,2011-12-12,Winter,0.0,177.0
,,,,2011-12-13,Winter,0.0,177.0
,,,,2011-12-14,Winter,0.0,177.0
,,,,2011-12-15,Winter,0.0,177.0
,,,,2011-12-16,Winter,0.0,177.0
,,,,2011-12-17,Winter,0.0,177.0
,,,,2011-12-18,Winter,0.0,177.0
,,,,2011-12-19,Winter,0.0,177.0
,,,,2011-12-20,Winter,0.0,177.0
,,,,2012-09-23,Winter,0.0,177.0
,,,,2012-09-24,Winter,0.0,177.0
,,,,2012-09-25,Winter,0.0,177.0
,,,,2012-09-26,Winter,0.0,177.0
,,,,2012-09-27,Winter,0.0,177.0
,,,,2012-09-28,Winter,0.0,177.0
,,,,2012-09-29,Winter,0.0,177.0
,,,,2012-09-30,Winter,0.0,177.0
,,,,2012-10-01,Winter,0.0,177.0
,,,,2012-10-02,Winter,0.0,177.0
,,,,2012-10-03,Winter,0.0,177.0
,,,,2012-10-04,Winter,0.0,177.0
,,,,2012-10-05,Winter,0.0,177.0
,,,,2012-10-06,Winter,0.0,177.0
,,,,2012-10-07,Winter,0.0,177.0
,,,,2012-10-08,Winter,0.0,177.0
,,,,2012-10-09,Winter,0.0,177.0
,,,,2012-10-10,Winter,0.0,177.0
,,,,2012-10-11,Winter,0.0,177.0
,,,,2012-10-12,Winter,0.0,177.0
,,,,2012-10-13,Winter,0.0,177.0
,,,,2012-10-14,Winter,0.0,177.0
,,,,2012-10-15,Winter,0.0,177.0
,,,,2012-10-16,Winter,0.0,177.0
,,,,2012-10-17,Winter,0.0,177.0
,,,,2012-10-18,Winter,0.0,177.0
,,,,2012-10-19,Winter,0.0,177.0
,,,,2012-10-20,Winter,0.0,177.0
,,,,2012-10-21,Winter,0.0,177.0
,,,,2012-10-22,Winter,0.0,177.0
,,,,2012-10-23,Winter,0.0,177.0
,,,,2012-10-24,Winter,0.0,177.0
,,,,2012-10-25,Winter,0.0,177.0
,,,,2012-10-26,Winter,0.0,177.0
,,,,2012-10-27,Winter,0.0,177.0
,,,,2012-10-28,Winter,0.0,177.0
,,,,2012-10-29,Winter,0.0,177.0
,,,,2012-10-31,Winter,0.0,177.0
,,,,2012-11-01,Winter,0.0,177.0
,,,,2012-11-02,Winter,0.0,177.0
,,,,2012-11-03,Winter,0.0,177.0
,,,,2012-11-04,Winter,0.0,177.0
,,,,2012-11-05,Winter,0.0,177.0
,,,,2012-11-06,Winter,0.0,177.0
,,,,2012-11-07,Winter,0.0,177.0
,,,,2012-11-08,Winter,0.0,177.0
,,,,2012-11-09,Winter,0.0,177.0
,,,,2012-11-10,Winter,0.0,177.0
,,,,2012-11-11,Winter,0.0,177.0
,,,,2012-11-12,Winter,0.0,177.0
,,,,2012-11-13,Winter,0.0,177.0
,,,,2012-11-14,Winter,0.0,177.0
,,,,2012-11-15,Winter,0.0,177.0
,,,,2012-11-16,Winter,0.0,177.0
,,,,2012-11-17,Winter,0.0,177.0
,,,,2012-11-18,Winter,0.0,177.0
,,,,2012-11-19,Winter,0.0,177.0
,,,,2012-11-20,Winter,0.0,177.0
,,,,2012-11-21,Winter,0.0,177.0
,,,,2012-11-22,Winter,0.0,177.0
,,,,2012-11-23,Winter,0.0,177.0
,,,,2012-11-24,Winter,0.0,177.0
,,,,2012-11-25,Winter,0.0,177.0
,,,,2012-11-26,Winter,0.0,177.0
,,,,2012-11-27,Winter,0.0,177.0
,,,,2012-11-28,Winter,0.0,177.0
,,,,2012-11-29,Winter,0.0,177.0
,,,,2012-11-30,Winter,0.0,177.0
,,,,2012-12-01,Winter,0.0,177.0
,,,,2012-12-02,Winter,0.0,177.0
,,,,2012-12-03,Winter,0.0,177.0
,,,,2012-12-04,Winter,0.0,177.0
,,,,2012-12-05,Winter,0.0,177.0
,,,,2012-12-06,Winter,0.0,177.0
,,,,2012-12-07,Winter,0.0,177.0
,,,,2012-12-08,Winter,0.0,177.0
,,,,2012-12-09,Winter,0.0,177.0
,,,,2012-12-10,Winter,0.0,177.0
,,,,2012-12-11,Winter,0.0,177.0
,,,,2012-12-12,Winter,0.0,177.0
,,,,2012-12-13,Winter,0.0,177.0
,,,,2012-12-14,Winter,0.0,177.0
,,,,2012-12-15,Winter,0.0,177.0
,,,,2012-12-16,Winter,0.0,177.0
,,,,2012-12-17,Winter,0.0,177.0
,,,,2012-12-18,Winter,0.0,177.0
,,,,2012-12-19,Winter,0.0,177.0
,,,,2012-12-20,Winter,0.0,177.0
,,,,2011-09-23,Winter,1.0,176.0
,,,,2011-09-24,Winter,1.0,176.0
,,,,2011-09-25,Winter,1.0,176.0
,,,,2011-09-26,Winter,1.0,176.0
,,,,2011-09-27,Winter,1.0,176.0
,,,,2011-09-28,Winter,1.0,176.0
,,,,2011-09-29,Winter,1.0,176.0
,,,,2011-09-30,Winter,1.0,176.0
,,,,2011-10-01,Winter,1.0,176.0
,,,,2011-10-02,Winter,1.0,176.0
,,,,2011-10-03,Winter,1.0,176.0
,,,,2011-10-04,Winter,1.0,176.0
,,,,2011-10-05,Winter,1.0,176.0
,,,,2011-10-06,Winter,1.0,176.0
,,,,2011-10-07,Winter,1.0,176.0
,,,,2011-10-08,Winter,1.0,176.0
,,,,2011-10-09,Winter,1.0,176.0
,,,,2011-10-10,Winter,1.0,176.0
,,,,2011-10-11,Winter,1.0,176.0
,,,,2011-10-12,Winter,1.0,176.0
,,,,2011-10-13,Winter,1.0,176.0
,,,,2011-10-14,Winter,1.0,176.0
,,,,2011-10-15,Winter,1.0,176.0
,,,,2011-10-16,Winter,1.0,176.0
,,,,2011-10-17,Winter,1.0,176.0
,,,,2011-10-18,Winter,1.0,176.0
,,,,2011-10-19,Winter,1.0,176.0
,,,,2011-10-20,Winter,1.0,176.0
,,,,2011-10-21,Winter,1.0,176.0
,,,,2011-10-22,Winter,1.0,176.0
,,,,2011-10-23,Winter,1.0,176.0
,,,,2011-10-24,Winter,1.0,176.0
,,,,2011-10-25,Winter,1.0,176.0
,,,,2011-10-26,Winter,1.0,176.0
,,,,2011-10-27,Winter,1.0,176.0
,,,,2011-10-28,Winter,1.0,176.0
,,,,2011-10-29,Winter,1.0,176.0
,,,,2011-10-30,Winter,1.0,176.0
,,,,2011-10-31,Winter,1.0,176.0
,,,,2011-11-01,Winter,1.0,176.0
,,,,2011-11-02,Winter,1.0,176.0
,,,,2011-11-03,Winter,1.0,176.0
,,,,2011-11-04,Winter,1.0,176.0
,,,,2011-11-05,Winter,1.0,176.0
,,,,2011-11-06,Winter,1.0,176.0
,,,,2011-11-07,Winter,1.0,176.0
,,,,2011-11-08,Winter,1.0,176.0
,,,,2011-11-09,Winter,1.0,176.0
,,,,2011-11-10,Winter,1.0,176.0
,,,,2011-11-11,Winter,1.0,176.0
,,,,2011-11-12,Winter,1.0,176.0
,,,,2011-11-13,Winter,1.0,176.0
,,,,2011-11-14,Winter,1.0,176.0
,,,,2011-11-15,Winter,1.0,176.0
,,,,2011-11-16,Winter,1.0,176.0
,,,,2011-11-17,Winter,1.0,176.0
,,,,2011-11-18,Winter,1.0,176.0
,,,,2011-11-19,Winter,1.0,176.0
,,,,2011-11-20,Winter,1.0,176.0
,,,,2011-11-21,Winter,1.0,176.0
,,,,2011-11-22,Winter,1.0,176.0
,,,,2011-11-23,Winter,1.0,176.0
,,,,2011-11-24,Winter,1.0,176.0
,,,,2011-11-25,Winter,1.0,176.0
,,,,2011-11-26,Winter,1.0,176.0
,,,,2011-11-27,Winter,1.0,176.0
,,,,2011-11-28,Winter,1.0,176.0
,,,,2011-11-29,Winter,1.0,176.0
,,,,2011-11-30,Winter,1.0,176.0
,,,,2011-12-01,Winter,1.0,176.0
,,,,2011-12-02,Winter,1.0,176.0
,,,,2011-12-03,Winter,1.0,176.0
,,,,2011-12-04,Winter,1.0,176.0
,,,,2011-12-05,Winter,1.0,176.0
,,,,2011-12-06,Winter,1.0,176.0
,,,,2011-12-07,Winter,1.0,176.0
,,,,2011-12-08,Winter,1.0,176.0
,,,,2011-12-09,Winter,1.0,176.0
,,,,2011-12-10,Winter,1.0,176.0
,,,,2011-12-11,Winter,1.0,176.0
,,,,2011-12-12,Winter,1.0,176.0
,,,,2011-12-13,Winter,1.0,176.0
,,,,2011-12-14,Winter,1.0,176.0
,,,,2011-12-15,Winter,1.0,176.0
,,,,2011-12-16,Winter,1.0,176.0
,,,,2011-12-17,Winter,1.0,176.0
,,,,2011-12-18,Winter,1.0,176.0
,,,,2011-12-19,Winter,1.0,176.0
,,,,2011-12-20,Winter,1.0,176.0
,,,,2012-09-23,Winter,1.0,176.0
,,,,2012-09-24,Winter,1.0,176.0
,,,,2012-09-25,Winter,1.0,176.0
,,,,2012-09-26,Winter,1.0,176.0
,,,,2012-09-27,Winter,1.0,176.0
,,,,2012-09-28,Winter,1.0,176.0
,,,,2012-09-29,Winter,1.0,176.0
,,,,2012-09-30,Winter,1.0,176.0
,,,,2012-10-01,Winter,1.0,176.0
,,,,2012-10-02,Winter,1.0,176.0
,,,,2012-10-03,Winter,1.0,176.0
,,,,2012-10-04,Winter,1.0,176.0
,,,,2012-10-05,Winter,1.0,176.0
,,,,2012-10-06,Winter,1.0,176.0
,,,,2012-10-07,Winter,1.0,176.0
,,,,2012-10-08,Winter,1.0,176.0
,,,,2012-10-09,Winter,1.0,176.0
,,,,2012-10-10,Winter,1.0,176.0
,,,,2012-10-11,Winter,1.0,176.0
,,,,2012-10-12,Winter,1.0,176.0
,,,,2012-10-13,Winter,1.0,176.0
,,,,2012-10-14,Winter,1.0,176.0
,,,,2012-10-15,Winter,1.0,176.0
,,,,2012-10-16,Winter,1.0,176.0
,,,,2012-10-17,Winter,1.0,176.0
,,,,2012-10-18,Winter,1.0,176.0
,,,,2012-10-19,Winter,1.0,176.0
,,,,2012-10-20,Winter,1.0,176.0
,,,,2012-10-21,Winter,1.0,176.0
,,,,2012-10-22,Winter,1.0,176.0
,,,,2012-10-23,Winter,1.0,176.0
,,,,2012-10-24,Winter,1.0,176.0
,,,,2012-10-25,Winter,1.0,176.0
,,,,2012-10-26,Winter,1.0,176.0
,,,,2012-10-27,Winter,1.0,176.0
,,,,2012-10-28,Winter,1.0,176.0
,,,,2012-10-31,Winter,1.0,176.0
,,,,2012-11-01,Winter,1.0,176.0
,,,,2012-11-02,Winter,1.0,176.0
,,,,2012-11-03,Winter,1.0,176.0
,,,,2012-11-04,Winter,1.0,176.0
,,,,2012-11-05,Winter,1.0,176.0
,,,,2012-11-06,Winter,1.0,176.0
,,,,2012-11-07,Winter,1.0,176.0
,,,,2012-11-08,Winter,1.0,176.0
,,,,2012-11-09,Winter,1.0,176.0
,,,,2012-11-10,Winter,1.0,176.0
,,,,2012-11-11,Winter,1.0,176.0
,,,,2012-11-12,Winter,1.0,176.0
,,,,2012-11-13,Winter,1.0,176.0
,,,,2012-11-14,Winter,1.0,176.0
,,,,2012-11-15,Winter,1.0,176.0
,,,,2012-11-16,Winter,1.0,176.0
,,,,2012-11-17,Winter,1.0,176.0
,,,,2012-11-18,Winter,1.0,176.0
,,,,2012-11-19,Winter,1.0,176.0
,,,,2012-11-20,Winter,1.0,176.0
,,,,2012-11-21,Winter,1.0,176.0
,,,,2012-11-22,Winter,1.0,176.0
,,,,2012-11-23,Winter,1.0,176.0
,,,,2012-11-24,Winter,1.0,176.0
,,,,2012-11-25,Winter,1.0,176.0
,,,,2012-11-26,Winter,1.0,176.0
,,,,2012-11-27,Winter,1.0,176.0
,,,,2012-11-28,Winter,1.0,176.0
,,,,2012-11-29,Winter,1.0,176.0
,,,,2012-11-30,Winter,1.0,176.0
,,,,2012-12-01,Winter,1.0,176.0
,,,,2012-12-02,Winter,1.0,176.0
,,,,2012-12-03,Winter,1.0,176.0
,,,,2012-12-04,Winter,1.0,176.0
,,,,2012-12-05,Winter,1.0,176.0
,,,,2012-12-06,Winter,1.0,176.0
,,,,2012-12-07,Winter,1.0,176.0
,,,,2012-12-08,Winter,1.0,176.0
,,,,2012-12-09,Winter,1.0,176.0
,,,,2012-12-10,Winter,1.0,176.0
,,,,2012-12-11,Winter,1.0,176.0
,,,,2012-12-12,Winter,1.0,176.0
,,,,2012-12-13,Winter,1.0,176.0
,,,,2012-12-14,Winter,1.0,176.0
,,,,2012-12-15,Winter,1.0,176.0
,,,,2012-12-16,Winter,1.0,176.0
,,,,2012-12-17,Winter,1.0,176.0
,,,,2012-12-18,Winter,1.0,176.0
,,,,2012-12-19,Winter,1.0,176.0
,,,,2012-12-20,Winter,1.0,176.0
,,,,2011-09-23,Winter,2.0,175.0
,,,,2011-09-24,Winter,2.0,175.0
,,,,2011-09-25,Winter,2.0,175.0
,,,,2011-09-26,Winter,2.0,175.0
,,,,2011-09-27,Winter,2.0,175.0
,,,,2011-09-28,Winter,2.0,175.0
,,,,2011-09-29,Winter,2.0,175.0
,,,,2011-09-30,Winter,2.0,175.0
,,,,2011-10-01,Winter,2.0,175.0
,,,,2011-10-02,Winter,2.0,175.0
,,,,2011-10-03,Winter,2.0,175.0
,,,,2011-10-04,Winter,2.0,175.0
,,,,2011-10-05,Winter,2.0,175.0
,,,,2011-10-06,Winter,2.0,175.0
,,,,2011-10-07,Winter,2.0,175.0
,,,,2011-10-08,Winter,2.0,175.0
,,,,2011-10-09,Winter,2.0,175.0
,,,,2011-10-10,Winter,2.0,175.0
,,,,2011-10-11,Winter,2.0,175.0
,,,,2011-10-12,Winter,2.0,175.0
,,,,2011-10-13,Winter,2.0,175.0
,,,,2011-10-14,Winter,2.0,175.0
,,,,2011-10-15,Winter,2.0,175.0
,,,,2011-10-16,Winter,2.0,175.0
,,,,2011-10-17,Winter,2.0,175.0
,,,,2011-10-18,Winter,2.0,175.0
,,,,2011-10-19,Winter,2.0,175.0
,,,,2011-10-20,Winter,2.0,175.0
,,,,2011-10-21,Winter,2.0,175.0
,,,,2011-10-22,Winter,2.0,175.0
,,,,2011-10-23,Winter,2.0,175.0
,,,,2011-10-24,Winter,2.0,175.0
,,,,2011-10-25,Winter,2.0,175.0
,,,,2011-10-26,Winter,2.0,175.0
,,,,2011-10-27,Winter,2.0,175.0
,,,,2011-10-28,Winter,2.0,175.0
,,,,2011-10-29,Winter,2.0,175.0
,,,,2011-10-30,Winter,2.0,175.0
,,,,2011-10-31,Winter,2.0,175.0
,,,,2011-11-01,Winter,2.0,175.0
,,,,2011-11-02,Winter,2.0,175.0
,,,,2011-11-03,Winter,2.0,175.0
,,,,2011-11-04,Winter,2.0,175.0
,,,,2011-11-05,Winter,2.0,175.0
,,,,2011-11-06,Winter,2.0,175.0
,,,,2011-11-07,Winter,2.0,175.0
,,,,2011-11-08,Winter,2.0,175.0
,,,,2011-11-09,Winter,2.0,175.0
,,,,2011-11-10,Winter,2.0,175.0
,,,,2011-11-11,Winter,2.0,175.0
,,,,2011-11-12,Winter,2.0,175.0
,,,,2011-11-13,Winter,2.0,175.0
,,,,2011-11-14,Winter,2.0,175.0
,,,,2011-11-15,Winter,2.0,175.0
,,,,2011-11-16,Winter,2.0,175.0
,,,,2011-11-17,Winter,2.0,175.0
,,,,2011-11-18,Winter,2.0,175.0
,,,,2011-11-19,Winter,2.0,175.0
,,,,2011-11-20,Winter,2.0,175.0
,,,,2011-11-21,Winter,2.0,175.0
,,,,2011-11-22,Winter,2.0,175.0
,,,,2011-11-23,Winter,2.0,175.0
,,,,2011-11-24,Winter,2.0,175.0
,,,,2011-11-25,Winter,2.0,175.0
,,,,2011-11-26,Winter,2.0,175.0
,,,,2011-11-27,Winter,2.0,175.0
,,,,2011-11-29,Winter,2.0,175.0
,,,,2011-11-30,Winter,2.0,175.0
,,,,2011-12-01,Winter,2.0,175.0
,,,,2011-12-02,Winter,2.0,175.0
,,,,2011-12-03,Winter,2.0,175.0
,,,,2011-12-04,Winter,2.0,175.0
,,,,2011-12-05,Winter,2.0,175.0
,,,,2011-12-06,Winter,2.0,175.0
,,,,2011-12-07,Winter,2.0,175.0
,,,,2011-12-08,Winter,2.0,175.0
,,,,2011-12-09,Winter,2.0,175.0
,,,,2011-12-10,Winter,2.0,175.0
,,,,2011-12-11,Winter,2.0,175.0
,,,,2011-12-12,Winter,2.0,175.0
,,,,2011-12-13,Winter,2.0,175.0
,,,,2011-12-14,Winter,2.0,175.0
,,,,2011-12-15,Winter,2.0,175.0
,,,,2011-12-16,Winter,2.0,175.0
,,,,2011-12-17,Winter,2.0,175.0
,,,,2011-12-18,Winter,2.0,175.0
,,,,2011-12-19,Winter,2.0,175.0
,,,,2011-12-20,Winter,2.0,175.0
,,,,2012-09-23,Winter,2.0,175.0
,,,,2012-09-24,Winter,2.0,175.0
,,,,2012-09-25,Winter,2.0,175.0
,,,,2012-09-26,Winter,2.0,175.0
,,,,2012-09-27,Winter,2.0,175.0
,,,,2012-09-28,Winter,2.0,175.0
,,,,2012-09-29,Winter,2.0,175.0
,,,,2012-09-30,Winter,2.0,175.0
,,,,2012-10-01,Winter,2.0,175.0
,,,,2012-10-02,Winter,2.0,175.0
,,,,2012-10-03,Winter,2.0,175.0
,,,,2012-10-04,Winter,2.0,175.0
,,,,2012-10-05,Winter,2.0,175.0
,,,,2012-10-06,Winter,2.0,175.0
,,,,2012-10-07,Winter,2.0,175.0
,,,,2012-10-08,Winter,2.0,175.0
,,,,2012-10-09,Winter,2.0,175.0
,,,,2012-10-10,Winter,2.0,175.0
,,,,2012-10-11,Winter,2.0,175.0
,,,,2012-10-12,Winter,2.0,175.0
,,,,2012-10-13,Winter,2.0,175.0
,,,,2012-10-14,Winter,2.0,175.0
,,,,2012-10-15,Winter,2.0,175.0
,,,,2012-10-16,Winter,2.0,175.0
,,,,2012-10-17,Winter,2.0,175.0
,,,,2012-10-18,Winter,2.0,175.0
,,,,2012-10-19,Winter,2.0,175.0
,,,,2012-10-20,Winter,2.0,175.0
,,,,2012-10-21,Winter,2.0,175.0
,,,,2012-10-22,Winter,2.0,175.0
,,,,2012-10-23,Winter,2.0,175.0
,,,,2012-10-24,Winter,2.0,175.0
,,,,2012-10-25,Winter,2.0,175.0
,,,,2012-10-26,Winter,2.0,175.0
,,,,2012-10-27,Winter,2.0,175.0
,,,,2012-10-28,Winter,2.0,175.0
,,,,2012-10-31,Winter,2.0,175.0
,,,,2012-11-01,Winter,2.0,175.0
,,,,2012-11-02,Winter,2.0,175.0
,,,,2012-11-03,Winter,2.0,175.0
,,,,2012-11-04,Winter,2.0,175.0
,,,,2012-11-05,Winter,2.0,175.0
,,,,2012-11-06,Winter,2.0,175.0
,,,,2012-11-07,Winter,2.0,175.0
,,,,2012-11-08,Winter,2.0,175.0
,,,,2012-11-09,Winter,2.0,175.0
,,,,2012-11-10,Winter,2.0,175.0
,,,,2012-11-11,Winter,2.0,175.0
,,,,2012-11-12,Winter,2.0,175.0
,,,,2012-11-13,Winter,2.0,175.0
,,,,2012-11-14,Winter,2.0,175.0
,,,,2012-11-15,Winter,2.0,175.0
,,,,2012-11-16,Winter,2.0,175.0
,,,,2012-11-17,Winter,2.0,175.0
,,,,2012-11-18,Winter,2.0,175.0
,,,,2012-11-19,Winter,2.0,175.0
,,,,2012-11-20,Winter,2.0,175.0
,,,,2012-11-21,Winter,2.0,175.0
,,,,2012-11-22,Winter,2.0,175.0
,,,,2012-11-23,Winter,2.0,175.0
,,,,2012-11-24,Winter,2.0,175.0
,,,,2012-11-25,Winter,2.0,175.0
,,,,2012-11-26,Winter,2.0,175.0
,,,,2012-11-27,Winter,2.0,175.0
,,,,2012-11-28,Winter,2.0,175.0
,,,,2012-11-29,Winter,2.0,175.0
,,,,2012-11-30,Winter,2.0,175.0
,,,,2012-12-01,Winter,2.0,175.0
,,,,2012-12-02,Winter,2.0,175.0
,,,,2012-12-03,Winter,2.0,175.0
,,,,2012-12-04,Winter,2.0,175.0
,,,,2012-12-05,Winter,2.0,175.0
,,,,2012-12-06,Winter,2.0,175.0
,,,,2012-12-07,Winter,2.0,175.0
,,,,2012-12-08,Winter,2.0,175.0
,,,,2012-12-09,Winter,2.0,175.0
,,,,2012-12-10,Winter,2.0,175.0
,,,,2012-12-11,Winter,2.0,175.0
,,,,2012-12-12,Winter,2.0,175.0
,,,,2012-12-13,Winter,2.0,175.0
,,,,2012-12-14,Winter,2.0,175.0
,,,,2012-12-15,Winter,2.0,175.0
,,,,2012-12-16,Winter,2.0,175.0
,,,,2012-12-17,Winter,2.0,175.0
,,,,2012-12-18,Winter,2.0,175.0
,,,,2012-12-19,Winter,2.0,175.0
,,,,2012-12-20,Winter,2.0,175.0
,,,,2011-09-23,Winter,3.0,173.0
,,,,2011-09-24,Winter,3.0,173.0
,,,,2011-09-25,Winter,3.0,173.0
,,,,2011-09-26,Winter,3.0,173.0
,,,,2011-09-27,Winter,3.0,173.0
,,,,2011-09-28,Winter,3.0,173.0
,,,,2011-09-29,Winter,3.0,173.0
,,,,2011-09-30,Winter,3.0,173.0
,,,,2011-10-01,Winter,3.0,173.0
,,,,2011-10-02,Winter,3.0,173.0
,,,,2011-10-03,Winter,3.0,173.0
,,,,2011-10-04,Winter,3.0,173.0
,,,,2011-10-05,Winter,3.0,173.0
,,,,2011-10-06,Winter,3.0,173.0
,,,,2011-10-07,Winter,3.0,173.0
,,,,2011-10-08,Winter,3.0,173.0
,,,,2011-10-09,Winter,3.0,173.0
,,,,2011-10-10,Winter,3.0,173.0
,,,,2011-10-11,Winter,3.0,173.0
,,,,2011-10-12,Winter,3.0,173.0
,,,,2011-10-13,Winter,3.0,173.0
,,,,2011-10-14,Winter,3.0,173.0
,,,,2011-10-15,Winter,3.0,173.0
,,,,2011-10-16,Winter,3.0,173.0
,,,,2011-10-17,Winter,3.0,173.0
,,,,2011-10-18,Winter,3.0,173.0
,,,,2011-10-20,Winter,3.0,173.0
,,,,2011-10-21,Winter,3.0,173.0
,,,,2011-10-22,Winter,3.0,173.0
,,,,2011-10-23,Winter,3.0,173.0
,,,,2011-10-24,Winter,3.0,173.0
,,,,2011-10-25,Winter,3.0,173.0
,,,,2011-10-26,Winter,3.0,173.0
,,,,2011-10-27,Winter,3.0,173.0
,,,,2011-10-28,Winter,3.0,173.0
,,,,2011-10-29,Winter,3.0,173.0
,,,,2011-10-30,Winter,3.0,173.0
,,,,2011-10-31,Winter,3.0,173.0
,,,,2011-11-01,Winter,3.0,173.0
,,,,2011-11-02,Winter,3.0,173.0
,,,,2011-11-03,Winter,3.0,173.0
,,,,2011-11-04,Winter,3.0,173.0
,,,,2011-11-05,Winter,3.0,173.0
,,,,2011-11-06,Winter,3.0,173.0
,,,,2011-11-07,Winter,3.0,173.0
,,,,2011-11-08,Winter,3.0,173.0
,,,,2011-11-09,Winter,3.0,173.0
,,,,2011-11-10,Winter,3.0,173.0
,,,,2011-11-11,Winter,3.0,173.0
,,,,2011-11-12,Winter,3.0,173.0
,,,,2011-11-13,Winter,3.0,173.0
,,,,2011-11-14,Winter,3.0,173.0
,,,,2011-11-15,Winter,3.0,173.0
,,,,2011-11-16,Winter,3.0,173.0
,,,,2011-11-17,Winter,3.0,173.0
,,,,2011-11-18,Winter,3.0,173.0
,,,,2011-11-19,Winter,3.0,173.0
,,,,2011-11-20,Winter,3.0,173.0
,,,,2011-11-21,Winter,3.0,173.0
,,,,2011-11-22,Winter,3.0,173.0
,,,,2011-11-23,Winter,3.0,173.0
,,,,2011-11-24,Winter,3.0,173.0
,,,,2011-11-25,Winter,3.0,173.0
,,,,2011-11-26,Winter,3.0,173.0
,,,,2011-11-27,Winter,3.0,173.0
,,,,2011-11-28,Winter,3.0,173.0
,,,,2011-11-29,Winter,3.0,173.0
,,,,2011-11-30,Winter,3.0,173.0
,,,,2011-12-01,Winter,3.0,173.0
,,,,2011-12-02,Winter,3.0,173.0
,,,,2011-12-03,Winter,3.0,173.0
,,,,2011-12-04,Winter,3.0,173.0
,,,,2011-12-05,Winter,3.0,173.0
,,,,2011-12-06,Winter,3.0,173.0
,,,,2011-12-07,Winter,3.0,173.0
,,,,2011-12-08,Winter,3.0,173.0
,,,,2011-12-09,Winter,3.0,173.0
,,,,2011-12-10,Winter,3.0,173.0
,,,,2011-12-11,Winter,3.0,173.0
,,,,2011-12-12,Winter,3.0,173.0
,,,,2011-12-13,Winter,3.0,173.0
,,,,2011-12-14,Winter,3.0,173.0
,,,,2011-12-15,Winter,3.0,173.0
,,,,2011-12-16,Winter,3.0,173.0
,,,,2011-12-17,Winter,3.0,173.0
,,,,2011-12-18,Winter,3.0,173.0
,,,,2011-12-19,Winter,3.0,173.0
,,,,2011-12-20,Winter,3.0,173.0
,,,,2012-09-23,Winter,3.0,173.0
,,,,2012-09-24,Winter,3.0,173.0
,,,,2012-09-25,Winter,3.0,173.0
,,,,2012-09-26,Winter,3.0,173.0
,,,,2012-09-27,Winter,3.0,173.0
,,,,2012-09-28,Winter,3.0,173.0
,,,,2012-09-29,Winter,3.0,173.0
,,,,2012-09-30,Winter,3.0,173.0
,,,,2012-10-01,Winter,3.0,173.0
,,,,2012-10-02,Winter,3.0,173.0
,,,,2012-10-03,Winter,3.0,173.0
,,,,2012-10-04,Winter,3.0,173.0
,,,,2012-10-05,Winter,3.0,173.0
,,,,2012-10-06,Winter,3.0,173.0
,,,,2012-10-07,Winter,3.0,173.0
,,,,2012-10-08,Winter,3.0,173.0
,,,,2012-10-09,Winter,3.0,173.0
,,,,2012-10-10,Winter,3.0,173.0
,,,,2012-10-11,Winter,3.0,173.0
,,,,2012-10-12,Winter,3.0,173.0
,,,,2012-10-13,Winter,3.0,173.0
,,,,2012-10-14,Winter,3.0,173.0
,,,,2012-10-15,Winter,3.0,173.0
,,,,2012-10-16,Winter,3.0,173.0
,,,,2012-10-17,Winter,3.0,173.0
,,,,2012-10-18,Winter,3.0,173.0
,,,,2012-10-19,Winter,3.0,173.0
,,,,2012-10-20,Winter,3.0,173.0
,,,,2012-10-21,Winter,3.0,173.0
,,,,2012-10-22,Winter,3.0,173.0
,,,,2012-10-23,Winter,3.0,173.0
,,,,2012-10-24,Winter,3.0,173.0
,,,,2012-10-25,Winter,3.0,173.0
,,,,2012-10-26,Winter,3.0,173.0
,,,,2012-10-27,Winter,3.0,173.0
,,,,2012-10-28,Winter,3.0,173.0
,,,,2012-10-31,Winter,3.0,173.0
,,,,2012-11-01,Winter,3.0,173.0
,,,,2012-11-02,Winter,3.0,173.0
,,,,2012-11-03,Winter,3.0,173.0
,,,,2012-11-04,Winter,3.0,173.0
,,,,2012-11-05,Winter,3.0,173.0
,,,,2012-11-06,Winter,3.0,173.0
,,,,2012-11-07,Winter,3.0,173.0
,,,,2012-11-09,Winter,3.0,173.0
,,,,2012-11-10,Winter,3.0,173.0
,,,,2012-11-11,Winter,3.0,173.0
,,,,2012-11-12,Winter,3.0,173.0
,,,,2012-11-13,Winter,3.0,173.0
,,,,2012-11-14,Winter,3.0,173.0
,,,,2012-11-15,Winter,3.0,173.0
,,,,2012-11-16,Winter,3.0,173.0
,,,,2012-11-17,Winter,3.0,173.0
,,,,2012-11-18,Winter,3.0,173.0
,,,,2012-11-19,Winter,3.0,173.0
